    Jan-Mar_2022_____________ L-OTI(^S^o^N^C) Anomaly vs 1951-1980              
   i   j     lon     lat    array(i,j)
 147  68  113.00   45.00        2.4056
 148  68  115.00   45.00        2.3909
 149  68  117.00   45.00        2.3814
 150  68  119.00   45.00        2.3718
 151  68  121.00   45.00        2.3495
 152  68  123.00   45.00        2.3201
 153  68  125.00   45.00        2.3112
 154  68  127.00   45.00        2.2222
 155  68  129.00   45.00        2.1903
 156  68  131.00   45.00        2.0746
 157  68  133.00   45.00        2.0098
 158  68  135.00   45.00        1.9033
 159  68  137.00   45.00        1.7967
 160  68  139.00   45.00        1.9243
 161  68  141.00   45.00        1.9421
 162  68  143.00   45.00        1.9500
 163  68  145.00   45.00        2.0838
 164  68  147.00   45.00        2.0096
 165  68  149.00   45.00        1.4824
 166  68  151.00   45.00        1.3361
 167  68  153.00   45.00        1.3396
 168  68  155.00   45.00        1.3431
 169  68  157.00   45.00        1.3445
 170  68  159.00   45.00        1.3265
 171  68  161.00   45.00        1.3179
 172  68  163.00   45.00        1.2228
 173  68  165.00   45.00        1.2141
 174  68  167.00   45.00        1.1269
 175  68  169.00   45.00        1.0958
 176  68  171.00   45.00        1.1535
 177  68  173.00   45.00        1.2112
 178  68  175.00   45.00        1.2384
 179  68  177.00   45.00        1.2443
 180  68  179.00   45.00        1.2426
   1  69 -179.00   47.00        0.9625
   2  69 -177.00   47.00        0.9625
   3  69 -175.00   47.00        0.9755
   4  69 -173.00   47.00        0.9798
   5  69 -171.00   47.00        0.9868
   6  69 -169.00   47.00        0.9937
   7  69 -167.00   47.00        0.9969
   8  69 -165.00   47.00        1.0063
   9  69 -163.00   47.00        1.0063
  10  69 -161.00   47.00        1.0413
  11  69 -159.00   47.00        1.0413
  12  69 -157.00   47.00        1.0452
  13  69 -155.00   47.00        1.0465
  14  69 -153.00   47.00        0.9755
  15  69 -151.00   47.00        0.9044
  16  69 -149.00   47.00        0.8622
  17  69 -147.00   47.00        0.7355
  18  69 -145.00   47.00        0.7355
  19  69 -143.00   47.00        0.5647
  20  69 -141.00   47.00        0.5647
  21  69 -139.00   47.00        0.4183
  22  69 -137.00   47.00        0.3695
  23  69 -135.00   47.00        0.2075
  24  69 -133.00   47.00        0.0454
  25  69 -131.00   47.00       -0.0089
  26  69 -129.00   47.00       -0.1719
  27  69 -127.00   47.00       -0.1719
  28  69 -125.00   47.00        1.6036
  29  69 -123.00   47.00        1.6036
  30  69 -121.00   47.00        1.6055
  31  69 -119.00   47.00        1.6062
  32  69 -117.00   47.00        1.6153
  33  69 -115.00   47.00        1.6244
  34  69 -113.00   47.00        1.6243
  35  69 -111.00   47.00        1.6238
  36  69 -109.00   47.00        1.6238
  37  69 -107.00   47.00        1.4883
  38  69 -105.00   47.00        1.4883
  39  69 -103.00   47.00        1.2095
  40  69 -101.00   47.00        1.1166
  41  69  -99.00   47.00        0.8502
  42  69  -97.00   47.00        0.5839
  43  69  -95.00   47.00        0.4871
  44  69  -93.00   47.00        0.1969
  45  69  -91.00   47.00        0.1969
  46  69  -89.00   47.00        0.0285
  47  69  -87.00   47.00        0.0285
  48  69  -85.00   47.00        0.0902
  49  69  -83.00   47.00        0.1108
  50  69  -81.00   47.00        0.2318
  51  69  -79.00   47.00        0.3528
  52  69  -77.00   47.00        0.3860
  53  69  -75.00   47.00        0.4859
  54  69  -73.00   47.00        0.4859
  55  69  -71.00   47.00        0.5170
  56  69  -69.00   47.00        0.5170
  57  69  -67.00   47.00        0.5141
  58  69  -65.00   47.00        0.5132
  59  69  -63.00   47.00        0.5157
  60  69  -61.00   47.00        0.5183
  61  69  -59.00   47.00        0.5291
  62  69  -57.00   47.00        0.5615
  63  69  -55.00   47.00        0.5615
  64  69  -53.00   47.00        1.2497
  65  69  -51.00   47.00        1.2497
  66  69  -49.00   47.00        0.5626
  67  69  -47.00   47.00        0.3335
  68  69  -45.00   47.00        0.0850
  69  69  -43.00   47.00       -0.1635
  70  69  -41.00   47.00       -0.1023
  71  69  -39.00   47.00        0.0811
  72  69  -37.00   47.00        0.0811
  73  69  -35.00   47.00        0.4598
  74  69  -33.00   47.00        0.4598
  75  69  -31.00   47.00        0.8047
  76  69  -29.00   47.00        0.9196
  77  69  -27.00   47.00        1.0043
  78  69  -25.00   47.00        1.0889
  79  69  -23.00   47.00        1.1053
  80  69  -21.00   47.00        1.1543
  81  69  -19.00   47.00        1.1543
  82  69  -17.00   47.00        1.1374
  83  69  -15.00   47.00        1.1374
  84  69  -13.00   47.00        1.0964
  85  69  -11.00   47.00        1.0827
  86  69   -9.00   47.00        1.0420
  87  69   -7.00   47.00        1.0013
  88  69   -5.00   47.00        1.2961
  89  69   -3.00   47.00        2.1806
  90  69   -1.00   47.00        2.1806
  91  69    1.00   47.00        2.4965
  92  69    3.00   47.00        2.4965
  93  69    5.00   47.00        2.6260
  94  69    7.00   47.00        2.6691
  95  69    9.00   47.00        2.7002
  96  69   11.00   47.00        2.7313
  97  69   13.00   47.00        2.7335
  98  69   15.00   47.00        2.7402
  99  69   17.00   47.00        2.7402
 100  69   19.00   47.00        2.7393
 101  69   21.00   47.00        2.7393
 102  69   23.00   47.00        2.7357
 103  69   25.00   47.00        2.7345
 104  69   27.00   47.00        2.7512
 105  69   29.00   47.00        2.7678
 106  69   31.00   47.00        2.7790
 107  69   33.00   47.00        2.8125
 108  69   35.00   47.00        2.8125
 109  69   37.00   47.00        2.9119
 110  69   39.00   47.00        2.9119
 111  69   41.00   47.00        3.0772
 112  69   43.00   47.00        3.1323
 113  69   45.00   47.00        3.3105
 114  69   47.00   47.00        3.4886
 115  69   49.00   47.00        3.5866
 116  69   51.00   47.00        3.8805
 117  69   53.00   47.00        3.8805
 118  69   55.00   47.00        4.1147
 119  69   57.00   47.00        4.1147
 120  69   59.00   47.00        4.0060
 121  69   61.00   47.00        3.9698
 122  69   63.00   47.00        3.8814
 123  69   65.00   47.00        3.7931
 124  69   67.00   47.00        3.7769
 125  69   69.00   47.00        3.7284
 126  69   71.00   47.00        3.7284
 127  69   73.00   47.00        3.7072
 128  69   75.00   47.00        3.7072
 129  69   77.00   47.00        3.6461
 130  69   79.00   47.00        3.6258
 131  69   81.00   47.00        3.5244
 132  69   83.00   47.00        3.4231
 133  69   85.00   47.00        3.3487
 134  69   87.00   47.00        3.1255
 135  69   89.00   47.00        3.1255
 136  69   91.00   47.00        2.8226
 137  69   93.00   47.00        2.8226
 138  69   95.00   47.00        2.6644
 139  69   97.00   47.00        2.6116
 140  69   99.00   47.00        2.5653
 141  69  101.00   47.00        2.5189
 142  69  103.00   47.00        2.5112
 143  69  105.00   47.00        2.4882
 144  69  107.00   47.00        2.4882
 145  69  109.00   47.00        2.4753
 146  69  111.00   47.00        2.4753
 147  69  113.00   47.00        2.4841
 148  69  115.00   47.00        2.4871
 149  69  117.00   47.00        2.5077
 150  69  119.00   47.00        2.5283
 151  69  121.00   47.00        2.5283
 152  69  123.00   47.00        2.5282
 153  69  125.00   47.00        2.5282
 154  69  127.00   47.00        2.5258
 155  69  129.00   47.00        2.5258
 156  69  131.00   47.00        2.4713
 157  69  133.00   47.00        2.4531
 158  69  135.00   47.00        2.4199
 159  69  137.00   47.00        2.3866
 160  69  139.00   47.00        2.3924
 161  69  141.00   47.00        2.4097
 162  69  143.00   47.00        2.4097
 163  69  145.00   47.00        2.5530
 164  69  147.00   47.00        2.5530
 165  69  149.00   47.00        2.7825
 166  69  151.00   47.00        2.8590
 167  69  153.00   47.00        2.0657
 168  69  155.00   47.00        1.2725
 169  69  157.00   47.00        1.2656
 170  69  159.00   47.00        1.2452
 171  69  161.00   47.00        1.2452
 172  69  163.00   47.00        1.1260
 173  69  165.00   47.00        1.1260
 174  69  167.00   47.00        1.0040
 175  69  169.00   47.00        0.9633
 176  69  171.00   47.00        1.0156
 177  69  173.00   47.00        1.0678
 178  69  175.00   47.00        1.0662
 179  69  177.00   47.00        1.0613
 180  69  179.00   47.00        1.0613
   1  70 -179.00   49.00        0.8369
   2  70 -177.00   49.00        0.8369
   3  70 -175.00   49.00        0.8168
   4  70 -173.00   49.00        0.8101
   5  70 -171.00   49.00        0.7977
   6  70 -169.00   49.00        0.7853
   7  70 -167.00   49.00        0.7816
   8  70 -165.00   49.00        0.7705
   9  70 -163.00   49.00        0.7705
  10  70 -161.00   49.00        0.7650
  11  70 -159.00   49.00        0.7650
  12  70 -157.00   49.00        0.7515
  13  70 -155.00   49.00        0.7470
  14  70 -153.00   49.00        0.6829
  15  70 -151.00   49.00        0.6188
  16  70 -149.00   49.00        0.7190
  17  70 -147.00   49.00        1.0196
  18  70 -145.00   49.00        1.0196
  19  70 -143.00   49.00        0.3743
  20  70 -141.00   49.00        0.3743
  21  70 -139.00   49.00        0.2463
  22  70 -137.00   49.00        0.2037
  23  70 -135.00   49.00        0.0610
  24  70 -133.00   49.00       -0.0817
  25  70 -131.00   49.00       -0.0036
  26  70 -129.00   49.00        0.2307
  27  70 -127.00   49.00        0.2307
  28  70 -125.00   49.00        1.6404
  29  70 -123.00   49.00        1.6404
  30  70 -121.00   49.00        1.6625
  31  70 -119.00   49.00        1.6699
  32  70 -117.00   49.00        1.6990
  33  70 -115.00   49.00        1.7282
  34  70 -113.00   49.00        1.7340
  35  70 -111.00   49.00        1.7515
  36  70 -109.00   49.00        1.7515
  37  70 -107.00   49.00        1.6030
  38  70 -105.00   49.00        1.6030
  39  70 -103.00   49.00        1.2810
  40  70 -101.00   49.00        1.1737
  41  70  -99.00   49.00        0.8598
  42  70  -97.00   49.00        0.5459
  43  70  -95.00   49.00        0.4255
  44  70  -93.00   49.00        0.0642
  45  70  -91.00   49.00        0.0642
  46  70  -89.00   49.00       -0.1866
  47  70  -87.00   49.00       -0.1866
  48  70  -85.00   49.00       -0.1639
  49  70  -83.00   49.00       -0.1564
  50  70  -81.00   49.00       -0.0128
  51  70  -79.00   49.00        0.1308
  52  70  -77.00   49.00        0.1735
  53  70  -75.00   49.00        0.3016
  54  70  -73.00   49.00        0.3016
  55  70  -71.00   49.00        0.3475
  56  70  -69.00   49.00        0.3475
  57  70  -67.00   49.00        0.3465
  58  70  -65.00   49.00        0.3462
  59  70  -63.00   49.00        0.3362
  60  70  -61.00   49.00        0.3262
  61  70  -59.00   49.00        0.3364
  62  70  -57.00   49.00        0.3671
  63  70  -55.00   49.00        0.3671
  64  70  -53.00   49.00        0.4382
  65  70  -51.00   49.00        0.4382
  66  70  -49.00   49.00       -0.0066
  67  70  -47.00   49.00       -0.1548
  68  70  -45.00   49.00       -0.3321
  69  70  -43.00   49.00       -0.5093
  70  70  -41.00   49.00       -0.4391
  71  70  -39.00   49.00       -0.2283
  72  70  -37.00   49.00       -0.2283
  73  70  -35.00   49.00        0.2115
  74  70  -33.00   49.00        0.2115
  75  70  -31.00   49.00        0.5293
  76  70  -29.00   49.00        0.6353
  77  70  -27.00   49.00        0.7373
  78  70  -25.00   49.00        0.8393
  79  70  -23.00   49.00        0.8562
  80  70  -21.00   49.00        0.9069
  81  70  -19.00   49.00        0.9069
  82  70  -17.00   49.00        0.9348
  83  70  -15.00   49.00        0.9348
  84  70  -13.00   49.00        1.0050
  85  70  -11.00   49.00        1.0284
  86  70   -9.00   49.00        1.0849
  87  70   -7.00   49.00        1.1414
  88  70   -5.00   49.00        1.4794
  89  70   -3.00   49.00        2.4934
  90  70   -1.00   49.00        2.4934
  91  70    1.00   49.00        2.7556
  92  70    3.00   49.00        2.7556
  93  70    5.00   49.00        2.8736
  94  70    7.00   49.00        2.9130
  95  70    9.00   49.00        2.9485
  96  70   11.00   49.00        2.9841
  97  70   13.00   49.00        2.9939
  98  70   15.00   49.00        3.0235
  99  70   17.00   49.00        3.0235
 100  70   19.00   49.00        3.0902
 101  70   21.00   49.00        3.0902
 102  70   23.00   49.00        3.1969
 103  70   25.00   49.00        3.2325
 104  70   27.00   49.00        3.3187
 105  70   29.00   49.00        3.4048
 106  70   31.00   49.00        3.4342
 107  70   33.00   49.00        3.5224
 108  70   35.00   49.00        3.5224
 109  70   37.00   49.00        3.6101
 110  70   39.00   49.00        3.6101
 111  70   41.00   49.00        3.7033
 112  70   43.00   49.00        3.7343
 113  70   45.00   49.00        3.8374
 114  70   47.00   49.00        3.9406
 115  70   49.00   49.00        3.9911
 116  70   51.00   49.00        4.1428
 117  70   53.00   49.00        4.1428
 118  70   55.00   49.00        4.1694
 119  70   57.00   49.00        4.1694
 120  70   59.00   49.00        4.0326
 121  70   61.00   49.00        3.9869
 122  70   63.00   49.00        3.9023
 123  70   65.00   49.00        3.8176
 124  70   67.00   49.00        3.8049
 125  70   69.00   49.00        3.7669
 126  70   71.00   49.00        3.7669
 127  70   73.00   49.00        3.7563
 128  70   75.00   49.00        3.7563
 129  70   77.00   49.00        3.6679
 130  70   79.00   49.00        3.6384
 131  70   81.00   49.00        3.5389
 132  70   83.00   49.00        3.4393
 133  70   85.00   49.00        3.3730
 134  70   87.00   49.00        3.1739
 135  70   89.00   49.00        3.1739
 136  70   91.00   49.00        2.8963
 137  70   93.00   49.00        2.8963
 138  70   95.00   49.00        2.7394
 139  70   97.00   49.00        2.6871
 140  70   99.00   49.00        2.6181
 141  70  101.00   49.00        2.5490
 142  70  103.00   49.00        2.5426
 143  70  105.00   49.00        2.5232
 144  70  107.00   49.00        2.5232
 145  70  109.00   49.00        2.5162
 146  70  111.00   49.00        2.5162
 147  70  113.00   49.00        2.5590
 148  70  115.00   49.00        2.5733
 149  70  117.00   49.00        2.6208
 150  70  119.00   49.00        2.6684
 151  70  121.00   49.00        2.6799
 152  70  123.00   49.00        2.7145
 153  70  125.00   49.00        2.7145
 154  70  127.00   49.00        2.7777
 155  70  129.00   49.00        2.7777
 156  70  131.00   49.00        2.7465
 157  70  133.00   49.00        2.7361
 158  70  135.00   49.00        2.7153
 159  70  137.00   49.00        2.6946
 160  70  139.00   49.00        2.7107
 161  70  141.00   49.00        2.7589
 162  70  143.00   49.00        2.7589
 163  70  145.00   49.00        2.9256
 164  70  147.00   49.00        2.9256
 165  70  149.00   49.00        3.2378
 166  70  151.00   49.00        3.3418
 167  70  153.00   49.00        2.6407
 168  70  155.00   49.00        1.9395
 169  70  157.00   49.00        1.7222
 170  70  159.00   49.00        1.0705
 171  70  161.00   49.00        1.0705
 172  70  163.00   49.00        0.9881
 173  70  165.00   49.00        0.9881
 174  70  167.00   49.00        0.8957
 175  70  169.00   49.00        0.8649
 176  70  171.00   49.00        0.9136
 177  70  173.00   49.00        0.9624
 178  70  175.00   49.00        0.9592
 179  70  177.00   49.00        0.9495
 180  70  179.00   49.00        0.9495
   1  71 -179.00   51.00        1.1432
   2  71 -177.00   51.00        1.1432
   3  71 -175.00   51.00        0.8662
   4  71 -173.00   51.00        0.7738
   5  71 -171.00   51.00        0.7067
   6  71 -169.00   51.00        0.6396
