_Annual_J-D_2008_____________ L-OTI(^S^o^N^C) Anomaly vs 1951-1980              
   i   j     lon     lat    array(i,j)
  60   4  -61.00  -83.00        0.3161
  61   4  -59.00  -83.00        0.3161
  62   4  -57.00  -83.00        0.3161
  63   4  -55.00  -83.00        0.3161
  64   4  -53.00  -83.00        0.3161
  65   4  -51.00  -83.00        0.3161
  66   4  -49.00  -83.00        0.3161
  67   4  -47.00  -83.00        0.3161
  68   4  -45.00  -83.00        0.3161
  69   4  -43.00  -83.00        0.3161
  70   4  -41.00  -83.00        0.3161
  71   4  -39.00  -83.00        0.3161
  72   4  -37.00  -83.00        0.3161
  73   4  -35.00  -83.00        0.3161
  74   4  -33.00  -83.00        0.3161
  75   4  -31.00  -83.00        0.3161
  76   4  -29.00  -83.00        0.3161
  77   4  -27.00  -83.00        0.3161
  78   4  -25.00  -83.00        0.3161
  79   4  -23.00  -83.00        0.3161
  80   4  -21.00  -83.00        0.3161
  81   4  -19.00  -83.00        0.3161
  82   4  -17.00  -83.00        0.3161
  83   4  -15.00  -83.00        0.3161
  84   4  -13.00  -83.00        0.3161
  85   4  -11.00  -83.00        0.3161
  86   4   -9.00  -83.00        0.3161
  87   4   -7.00  -83.00        0.3161
  88   4   -5.00  -83.00        0.3161
  89   4   -3.00  -83.00        0.3161
  90   4   -1.00  -83.00        0.3161
  91   4    1.00  -83.00        0.3161
  92   4    3.00  -83.00        0.3161
  93   4    5.00  -83.00        0.3161
  94   4    7.00  -83.00        0.3161
  95   4    9.00  -83.00        0.3161
  96   4   11.00  -83.00        0.3161
  97   4   13.00  -83.00        0.3161
  98   4   15.00  -83.00        0.3161
  99   4   17.00  -83.00        0.3161
 100   4   19.00  -83.00        0.3161
 101   4   21.00  -83.00        0.3161
 102   4   23.00  -83.00        0.3161
 103   4   25.00  -83.00        0.3161
 104   4   27.00  -83.00        0.3161
 105   4   29.00  -83.00        0.3161
 106   4   31.00  -83.00        0.3161
 107   4   33.00  -83.00        0.3161
 108   4   35.00  -83.00        0.3161
 109   4   37.00  -83.00        0.3161
 110   4   39.00  -83.00        0.3161
 111   4   41.00  -83.00        0.3161
 112   4   43.00  -83.00        0.3161
 113   4   45.00  -83.00        0.3161
 114   4   47.00  -83.00        0.3161
 115   4   49.00  -83.00        0.3161
 116   4   51.00  -83.00        0.3161
 117   4   53.00  -83.00        0.3161
 118   4   55.00  -83.00        0.3161
 119   4   57.00  -83.00        0.3161
 120   4   59.00  -83.00        0.3161
 121   4   61.00  -83.00        0.3161
 122   4   63.00  -83.00        0.3161
 123   4   65.00  -83.00        0.3161
 124   4   67.00  -83.00        0.3161
 125   4   69.00  -83.00        0.3161
 126   4   71.00  -83.00        0.3161
 127   4   73.00  -83.00        0.3161
 128   4   75.00  -83.00        0.3161
 129   4   77.00  -83.00        0.3161
 130   4   79.00  -83.00        0.3161
 131   4   81.00  -83.00        0.3161
 132   4   83.00  -83.00        0.3161
 133   4   85.00  -83.00        0.3161
 134   4   87.00  -83.00        0.3161
 135   4   89.00  -83.00        0.3161
 136   4   91.00  -83.00        0.3161
 137   4   93.00  -83.00        0.3161
 138   4   95.00  -83.00        0.3161
 139   4   97.00  -83.00        0.3161
 140   4   99.00  -83.00        0.3161
 141   4  101.00  -83.00        0.3161
 142   4  103.00  -83.00        0.3161
 143   4  105.00  -83.00        0.3161
 144   4  107.00  -83.00        0.3161
 145   4  109.00  -83.00        0.3161
 146   4  111.00  -83.00        0.3161
 147   4  113.00  -83.00        0.3161
 148   4  115.00  -83.00        0.3161
 149   4  117.00  -83.00        0.3161
 150   4  119.00  -83.00        0.3161
 151   4  121.00  -83.00        0.3161
 152   4  123.00  -83.00        0.3161
 153   4  125.00  -83.00        0.3161
 154   4  127.00  -83.00        0.3161
 155   4  129.00  -83.00        0.3161
 156   4  131.00  -83.00        0.3161
 157   4  133.00  -83.00        0.3161
